5.402701350675337411e-02 -4.944097410782372748e+01 -2.189725594190521107e+01 -7.133823004972893500e+01
5.502751375687843505e-02 -4.903729892151737602e+01 -2.171846943877788760e+01 -7.075576836029526362e+01
5.602801400700349599e-02 -4.864128079762929246e+01 -2.154307422513386783e+01 -7.018435502276317095e+01
5.702851425712855693e-02 -4.825266029042925453e+01 -2.137095539325417803e+01 -6.962361568368343967e+01
5.802901450725362481e-02 -4.787118960442364823e+01 -2.120200319527398491e+01 -6.907319279969765091e+01
5.902951475737868575e-02 -4.749663199048629991e+01 -2.103611277573070026e+01 -6.853274476621700728e+01
6.003001500750374669e-02 -4.712876118701512951e+01 -2.087318392405405021e+01 -6.800194511106917616e+01
6.103051525762880763e-02 -4.676736084946311678e+01 -2.071312082190705794e+01 -6.748048167137017117e+01
6.203101550775387552e-02 -4.641222405408399965e+01 -2.055583182339653447e+01 -6.696805587748052346e+01
6.303151575787893646e-02 -4.606315281037607434e+01 -2.040122923913591890e+01 -6.646438204951201101e+01
6.403201600800399740e-02 -4.571995758991793934e+01 -2.024922912756810689e+01 -6.596918671748605334e+01
6.503251625812905834e-02 -4.538245690016732681e+01 -2.009975110620223759e+01 -6.548220800636956085e+01
6.603301650825411928e-02 -4.505047686995744982e+01 -1.995271816803128573e+01 -6.500319503798873200e+01
6.703351675837918022e-02 -4.472385085995236409e+01 -1.980805650900396842e+01 -6.453190736895632540e+01
6.803401700850424116e-02 -4.440241909910930218e+01 -1.966569536701498677e+01 -6.406811446612431382e+01
6.903451725862931598e-02 -4.408602833717849023e+01 -1.952556686799827190e+01 -6.361159520517676214e+01
7.003501750875437692e-02 -4.377453151812332521e+01 -1.938760588128581475e+01 -6.316213739940913285e+01
7.103551775887943787e-02 -4.346778747396234621e+01 -1.925174988401117204e+01 -6.271953735797351470e+01
7.203601800900449881e-02 -4.316566063323810454e+01 -1.911793883199124622e+01 -6.228359946522935076e+01
7.303651825912955975e-02 -4.286802074657527584e+01 -1.898611503817679491e+01 -6.185413578475207430e+01
7.403701850925462069e-02 -4.257474263032246142e+01 -1.885622305911218177e+01 -6.143096568943464320e+01
7.503751875937968163e-02 -4.228570591775712728e+01 -1.872820958474479269e+01 -6.101391550250190221e+01
7.603801900950474257e-02 -4.200079483230786082e+01 -1.860202333798592989e+01 -6.060281817029379425e+01
7.703851925962980352e-02 -4.171989796808216511e+01 -1.847761497750714099e+01 -6.019751294558930255e+01
7.803901950975487833e-02 -4.144290808412667104e+01 -1.835493700661877980e+01 -5.979784509074544729e+01
7.903951975987993928e-02 -4.116972190951745603e+01 -1.823394368694505374e+01 -5.940366559646251687e+01
8.004002001000500022e-02 -4.090023995969735893e+01 -1.811459095708044487e+01 -5.901483091677780379e+01
8.104052026013006116e-02 -4.063436636224584220e+01 -1.799683635542363902e+01 -5.863120271766946701e+01
8.204102051025512210e-02 -4.037200869126493075e+01 -1.788063894682764143e+01 -5.825264763809256152e+01
8.304152076038018304e-02 -4.011307781642211978e+01 -1.776595925574126511e+01 -5.787903707216336358e+01
8.404202101050524398e-02 -3.985748774382952320e+01 -1.765275919573507935e+01 -5.751024693956460965e+01
8.504252126063030492e-02 -3.960515549497733190e+01 -1.754100201588132535e+01 -5.714615751085867146e+01
8.604302151075536587e-02 -3.935600095156993206e+01 -1.743065223203236158e+01 -5.678665318360229719e+01
8.704352176088044069e-02 -3.910994674886067912e+01 -1.732167557957896875e+01 -5.643162232843965143e+01
8.804402201100550163e-02 -3.886691814767276298e+01 -1.721403895676871443e+01 -5.608095710444146675e+01
8.904452226113056257e-02 -3.862684292330303037e+01 -1.710771037550190599e+01 -5.573455329880492570e+01
9.004502251125562351e-02 -3.838965125833798453e+01 -1.700265891385999595e+01 -5.539231017219798048e+01
9.104552276138068445e-02 -3.815527564112740322e+01 -1.689885467113999340e+01 -5.505413031226741083e+01
9.204602301150574539e-02 -3.792365076881885244e+01 -1.679626872490862510e+01 -5.471991949372746689e+01
9.304652326163080633e-02 -3.769471345595371758e+01 -1.669487309051989499e+01 -5.438958654647361612e+01
9.404702351175586728e-02 -3.746840254583025143e+01 -1.659464068185796037e+01 -5.406304322768820469e+01
9.504752376188092822e-02 -3.724465883368868901e+01 -1.649554527731615750e+01 -5.374020411100482875e+01
9.604802401200598916e-02 -3.702342497585129877e+01 -1.639756147955531418e+01 -5.342098645540661295e+01
9.704852426213106398e-02 -3.680464542632809355e+01 -1.630066468742665009e+01 -5.310531011375474009e+01
9.804902451225612492e-02 -3.658826635983292164e+01 -1.620483106187586841e+01 -5.279309742170879360e+01
9.904952476238118586e-02 -3.637423560468047157e+01 -1.611003749622338077e+01 -5.248427310090385589e+01
1.000500250125062468e-01 -3.616250257802192181e+01 -1.601626158748045370e+01 -5.217876416550236485e+01
1.010505252626313077e-01 -3.595301822371120437e+01 -1.592348160883030594e+01 -5.187649983254150499e+01
1.020510255127563687e-01 -3.574573495525866207e+01 -1.583167648436247532e+01 -5.157741143962114450e+01
1.030515257628814296e-01 -3.554060659603059236e+01 -1.574082576258736488e+01 -5.128143235861796967e+01
1.040520260130064906e-01 -3.533758832909590808e+01 -1.565090959422353833e+01 -5.098849792331944286e+01
1.050525262631315515e-01 -3.513663664522773900e+01 -1.556190870916771729e+01 -5.069854535439547050e+01
1.060530265132566263e-01 -3.493770929265453162e+01 -1.547380439423974785e+01 -5.041151368689428125e+01
1.070535267633816873e-01 -3.474076523220255552e+01 -1.538657847331533723e+01 -5.012734370551789453e+01
1.080540270135067482e-01 -3.454576459185884829e+01 -1.530021328720211216e+01 -4.984597787906097466e+01
1.090545272636318092e-01 -3.435266862436028390e+01 -1.521469167485594554e+01 -4.956736029921623299e+01
1.100550275137568701e-01 -3.416143966650186314e+01 -1.512999695535875944e+01 -4.929143662186061192e+01
1.110555277638819310e-01 -3.397204110024897261e+01 -1.504611291069522672e+01 -4.901815401094418689e+01
1.120560280140069920e-01 -3.378443731871756484e+01 -1.496302377068549561e+01 -4.874746108940306755e+01
1.130565282641320529e-01 -3.359859368013628256e+01 -1.488071419259517647e+01 -4.847930787273146080e+01
1.140570285142571139e-01 -3.341447648682620297e+01 -1.479916925182553555e+01 -4.821364573865174208e+01
1.150575287643821887e-01 -3.323205294503615193e+01 -1.471837442412464370e+01 -4.795042736916079917e+01
1.160580290145072496e-01 -3.305129113530384188e+01 -1.463831557246047055e+01 -4.768960670776431243e+01
1.170585292646323106e-01 -3.287215998247814497e+01 -1.455897893374380025e+01 -4.743113891622193989e+01
1.180590295147573715e-01 -3.269462922698516394e+01 -1.448035110610206466e+01 -4.717498033308722682e+01
1.190595297648824324e-01 -3.251866939727808870e+01 -1.440241903667747891e+01 -4.692108843395556050e+01
1.200600300150074934e-01 -3.234425178341379592e+01 -1.432517000992421785e+01 -4.666942179333801732e+01
1.210605302651325543e-01 -3.217134841170286563e+01 -1.424859163638093484e+01 -4.641994004808380936e+01
1.220610305152576153e-01 -3.199993202038173479e+01 -1.417267184189608997e+01 -4.617260386227782476e+01
1.230615307653826762e-01 -3.182997603625938865e+01 -1.409739885728480147e+01 -4.592737489354418301e+01
1.240620310155077510e-01 -3.166145455229258943e+01 -1.402276120839699658e+01 -4.568421576068960377e+01
1.250625312656327981e-01 -3.149434230604689233e+01 -1.394874770657786556e+01 -4.544309001262475078e+01
1.260630315157578729e-01 -3.132861465900240461e+01 -1.387534743950245009e+01 -4.520396209850485292e+01
1.270635317658829200e-01 -3.116424757666574408e+01 -1.380254976236727948e+01 -4.496679733903302889e+01
1.280640320160079948e-01 -3.100121760945128813e+01 -1.373034428942271035e+01 -4.473156189887397716e+01
1.290645322661330696e-01 -3.083950187429721979e+01 -1.365872088583079780e+01 -4.449822276012801581e+01
1.300650325162581167e-01 -3.067907803698310687e+01 -1.358766965983373964e+01 -4.426674769681685007e+01
1.310655327663831915e-01 -3.051992429511773253e+01 -1.351718095521927410e+01 -4.403710525033699952e+01
1.320660330165082386e-01 -3.036201936176773586e+01 -1.344724534406983274e+01 -4.380926470583756327e+01
1.330665332666333134e-01 -3.020534244969843840e+01 -1.337785361978287035e+01 -4.358319606948131764e+01
1.340670335167583604e-01 -3.004987325620027860e+01 -1.330899679035053573e+01 -4.335887004655081967e+01
1.350675337668834353e-01 -2.989559194847538137e+01 -1.324066607188742317e+01 -4.313625802036280987e+01
1.360680340170084823e-01 -2.974247914956003314e+01 -1.317285288239566832e+01 -4.291533203195570678e+01
1.370685342671335571e-01 -2.959051592475984194e+01 -1.310554883575714236e+01 -4.269606476051697541e+01
1.380690345172586320e-01 -2.943968376857615965e+01 -1.303874573594320374e+01 -4.247842950451936872e+01
1.390695347673836790e-01 -2.928996459210238967e+01 -1.297243557143253589e+01 -4.226240016353492024e+01
1.400700350175087538e-01 -2.914134071087078226e+01 -1.290661050982856217e+01 -4.204795122069934621e+01
1.410705352676338009e-01 -2.899379483313063943e+01 -1.284126289266788845e+01 -4.183505772579852788e+01
1.420710355177588757e-01 -2.884731004854003444e+01 -1.277638523041188101e+01 -4.162369527895192078e+01
1.430715357678839228e-01 -2.870186981725399278e+01 -1.271197019761388347e+01 -4.141384001486785849e+01
1.440720360180089976e-01 -2.855745795939263587e+01 -1.264801062825467604e+01 -4.120546858764731013e+01
1.450725362681340447e-01 -2.841405864487397892e+01 -1.258449951123944999e+01 -4.099855815611342535e+01
1.460730365182591195e-01 -2.827165638359651112e+01 -1.252142998604970714e+01 -4.079308636964622536e+01
1.470735367683841943e-01 -2.813023601595731549e+01 -1.245879533854376575e+01 -4.058903135450106703e+01
1.480740370185092414e-01 -2.798978270369238075e+01 -1.239658899689996296e+01 -4.038637170059236325e+01
1.490745372686343162e-01 -2.785028192102624089e+01 -1.233480452769685520e+01 -4.018508644872308366e+01
1.500750375187593633e-01 -2.771171944611864646e+01 -1.227343563212496846e+01 -3.998515507824361492e+01
1.510755377688844381e-01 -2.757408135279650452e+01 -1.221247614232491507e+01 -3.978655749512142847e+01
1.520760380190094851e-01 -2.743735400256007750e+01 -1.215192001784694220e+01 -3.958927402040702503e+01
1.530765382691345600e-01 -2.730152403685251272e+01 -1.209176134222715326e+01 -3.939328537907965710e+01
1.540770385192596070e-01 -2.716657836958273364e+01 -1.203199431967591337e+01 -3.919857268925863991e+01
1.550775387693846818e-01 -2.703250417989172405e+01 -1.197261327187404945e+01 -3.900511745176577705e+01
1.560780390195097567e-01 -2.689928890515316695e+01 -1.191361263487284994e+01 -3.881290154002601867e+01
1.570785392696348037e-01 -2.676692023419923316e+01 -1.185498695609380704e+01 -3.862190719029304375e+01
1.580790395197598786e-01 -2.663538609819806524e+01 -1.179673089028827349e+01 -3.843211698848633517e+01
1.590795397698849256e-01 -2.650467467489239937e+01 -1.173883920141474135e+01 -3.824351387630714072e+01
1.600800400200100004e-01 -2.637477436603893111e+01 -1.168130675264676732e+01 -3.805608111868568955e+01
1.610805402701350475e-01 -2.624567380278066864e+01 -1.162412850875243819e+01 -3.786980231153311394e+01
1.620810405202601223e-01 -2.611736183694079827e+01 -1.156729953223840290e+01 -3.768466136917921006e+01
1.630815407703851694e-01 -2.598982753543346291e+01 -1.151081498087442867e+01 -3.750064251630789869e+01
1.640820410205102442e-01 -2.586306017484709940e+01 -1.145467010529439733e+01 -3.731773028014149673e+01
1.650825412706353190e-01 -2.573704923619446205e+01 -1.139886024667107911e+01 -3.713590948286555005e+01
1.660830415207603661e-01 -2.561178439982288069e+01 -1.134338083446193934e+01 -3.695516523428480582e+01
1.670835417708854409e-01 -2.548725554047931396e+01 -1.128822738422342731e+01 -3.677548292470274305e+01
1.680840420210104880e-01 -2.536345272252461314e+01 -1.123339549549140060e+01 -3.659684821801602084e+01
1.690845422711355628e-01 -2.524036619529131187e+01 -1.117888084972511997e+01 -3.641924704501642651e+01
1.700850425212606098e-01 -2.511798638858045152e+01 -1.112467920831279322e+01 -3.624266559689325362e+01
1.710855427713856847e-01 -2.499630390829210924e+01 -1.107078641063633917e+01 -3.606709031892845019e+01
1.720860430215107317e-01 -2.487530953218506014e+01 -1.101719837219338416e+01 -3.589250790437844074e+01
1.730865432716358066e-01 -2.475499420576121778e+01 -1.096391108277446769e+01 -3.571890528853569435e+01
1.740870435217608814e-01 -2.463534903827027733e+01 -1.091092060469351921e+01 -3.554626964296380010e+01
1.750875437718859284e-01 -2.451636529883061044e+01 -1.085822307106982265e+01 -3.537458836990042954e+01
1.760880440220110033e-01 -2.439803441266241890e+01 -1.080581468415968338e+01 -3.520384909682210406e+01
1.770885442721360503e-01 -2.428034795742919982e+01 -1.075369171373604971e+01 -3.503403967116526019e+01
1.780890445222611251e-01 -2.416329765968389864e+01 -1.070185049551459322e+01 -3.486514815519849009e+01
1.790895447723861722e-01 -2.404687539141627894e+01 -1.065028742962448227e+01 -3.469716282104075589e+01
1.800900450225112470e-01 -2.393107316669818019e+01 -1.059899897912259270e+01 -3.453007214582076045e+01
1.810905452726362941e-01 -2.381588313842296145e+01 -1.054798166854944341e+01 -3.436386480697240842e+01
1.820910455227613689e-01 -2.370129759513666912e+01 -1.049723208252571105e+01 -3.419852967766238550e+01
1.830915457728864437e-01 -2.358730895795732252e+01 -1.044674686438778366e+01 -3.403405582234510973e+01
1.840920460230114908e-01 -2.347390977757974539e+01 -1.039652271486122181e+01 -3.387043249244096899e+01
1.850925462731365656e-01 -2.336109273136295528e+01 -1.034655639077077716e+01 -3.370764912213373776e+01
1.860930465232616127e-01 -2.324885062049769502e+01 -1.029684470378588479e+01 -3.354569532428357803e+01
1.870935467733866875e-01 -2.313717636725100846e+01 -1.024738451920030435e+01 -3.338456088645131103e+01
1.880940470235117346e-01 -2.302606301228600216e+01 -1.019817275474504825e+01 -3.322423576703104686e+01
1.890945472736368094e-01 -2.291550371205390846e+01 -1.014920637943334469e+01 -3.306471009148724960e+01
1.900950475237618564e-01 -2.280549173625632520e+01 -1.010048241243664258e+01 -3.290597414869297666e+01
1.910955477738869313e-01 -2.269602046537538698e+01 -1.005199792199076825e+01 -3.274801838736615167e+01
1.920960480240119783e-01 -2.258708338826975393e+01 -1.000375002433117189e+01 -3.259083341260092936e+01
1.930965482741370531e-01 -2.247867409983421538e+01 -9.955735882656380653e+00 -3.243440998249060669e+01
1.940970485242621280e-01 -2.237078629872112501e+01 -9.907952706118827280e+00 -3.227873900483994873e+01
1.950975487743871750e-01 -2.226341378512152858e+01 -9.860397748842121501e+00 -3.212381153396365363e+01
1.960980490245122498e-01 -2.215655045860432892e+01 -9.813068308964032482e+00 -3.196961876756836674e+01
1.970985492746372969e-01 -2.205019031601144874e+01 -9.765961727704233653e+00 -3.181615204371567884e+01
1.980990495247623717e-01 -2.194432744940765545e+01 -9.719075388456316134e+00 -3.166340283786396981e+01
1.990995497748874188e-01 -2.183895604408289159e+01 -9.672406715903006713e+00 -3.151136275998588943e+01
2.001000500250124936e-01 -2.173407037660594199e+01 -9.625953175154162267e+00 -3.136002355176010781e+01
2.011005502751375407e-01 -2.162966481292765764e+01 -9.579712270906677318e+00 -3.120937708383434384e+01
2.021010505252626155e-01 -2.152573380653225499e+01 -9.533681546625707881e+00 -3.105941535315795932e+01
2.031015507753876903e-01 -2.142227189663536535e+01 -9.487858583746580976e+00 -3.091013048038194455e+01
2.041020510255127374e-01 -2.131927370642734232e+01 -9.442241000896785863e+00 -3.076151470732413173e+01
2.051025512756378122e-01 -2.121673394136033863e+01 -9.396826453137309798e+00 -3.061356039449765376e+01
2.061030515257628593e-01 -2.111464738747841352e+01 -9.351612631223025218e+00 -3.046626001870144052e+01
2.071035517758879341e-01 -2.101300890978849978e+01 -9.306597260881257938e+00 -3.031960617066976127e+01
2.081040520260129811e-01 -2.091181345067199260e+01 -9.261778102108207733e+00 -3.017359155278020211e+01
2.091045522761380560e-01 -2.081105602833505586e+01 -9.217152948482654651e+00 -3.002820897681771228e+01
2.101050525262631030e-01 -2.071073173529688560e+01 -9.172719626496395051e+00 -2.988345136179328776e+01
2.111055527763881778e-01 -2.061083573691477611e+01 -9.128475994900972168e+00 -2.973931173181574295e+01
2.121060530265132527e-01 -2.051136326994479475e+01 -9.084419944070257102e+00 -2.959578321401505718e+01
2.131065532766382997e-01 -2.041230964113722735e+01 -9.040549395378326025e+00 -2.945285903651555870e+01
2.141070535267633745e-01 -2.031367022586569249e+01 -8.996862300592324502e+00 -2.931053252645801876e+01
2.151075537768884216e-01 -2.021544046678900131e+01 -8.953356641279805572e+00 -2.916879710806880155e+01
2.161080540270134964e-01 -2.011761587254478201e+01 -8.910030428230140132e+00 -2.902764630077492569e+01
2.171085542771385435e-01 -2.002019201647412672e+01 -8.866881700889651441e+00 -2.888707371736377638e+01
2.181090545272636183e-01 -1.992316453537613086e+01 -8.823908526810038566e+00 -2.874707306218616765e+01
2.191095547773886654e-01 -1.982652912829185254e+01 -8.781109001109760115e+00 -2.860763812940161088e+01
2.201100550275137402e-01 -1.973028155531649830e+01 -8.738481245947973264e+00 -2.846876280126446801e+01
2.211105552776388150e-01 -1.963441763643924531e+01 -8.696023410010695898e+00 -2.833044104644994832e+01
2.221110555277638621e-01 -1.953893325041003237e+01 -8.653733668008900537e+00 -2.819266691841893291e+01
2.231115557778889369e-01 -1.944382433363240636e+01 -8.611610220188165243e+00 -2.805543455382056450e+01
2.241120560280139840e-01 -1.934908687908161795e+01 -8.569651291849517349e+00 -2.791873817093113530e+01
2.251125562781390588e-01 -1.925471693524774608e+01 -8.527855132881310141e+00 -2.778257206812905977e+01
2.261130565282641058e-01 -1.916071060510260793e+01 -8.486220017301711493e+00 -2.764693062240432653e+01
2.271135567783891807e-01 -1.906706404509014519e+01 -8.444744242811509594e+00 -2.751180828790166544e+01
2.281140570285142277e-01 -1.897377346413958676e+01 -8.403426130357088297e+00 -2.737719959449668394e+01
2.291145572786393025e-01 -1.888083512270080533e+01 -8.362264023703138704e+00 -2.724309914640393870e+01
2.301150575287643774e-01 -1.878824533180114287e+01 -8.321256289014993257e+00 -2.710950162081613612e+01
2.311155577788894244e-01 -1.869600045212331096e+01 -8.280401314450154260e+00 -2.697640176657347055e+01
2.321160580290144992e-01 -1.860409689310377601e+01 -8.239697509759054128e+00 -2.684379440286283014e+01
2.331165582791395463e-01 -1.851253111205086910e+01 -8.199143305894391887e+00 -2.671167441794526454e+01
2.341170585292646211e-01 -1.842129961328246779e+01 -8.158737154629283950e+00 -2.658003676791175351e+01
2.351175587793896682e-01 -1.833039894728251795e+01 -8.118477528183619896e+00 -2.644887647546613607e+01
2.361180590295147430e-01 -1.823982570987579521e+01 -8.078362918858639219e+00 -2.631818862873443976e+01
2.371185592796397901e-01 -1.814957654142077104e+01 -8.038391838679391554e+00 -2.618796838010015904e+01
2.381190595297648649e-01 -1.805964812601984093e+01 -7.998562819044995997e+00 -2.605821094506483604e+01
2.391195597798899397e-01 -1.797003719074650974e+01 -7.958874410386338916e+00 -2.592891160113284954e+01
2.401200600300149868e-01 -1.788074050488924271e+01 -7.919325181831166738e+00 -2.580006568672041567e+01
2.411205602801400616e-01 -1.779175487921133936e+01 -7.879913720876327687e+00 -2.567166860008766349e+01
2.421210605302651087e-01 -1.770307716522668784e+01 -7.840638633066971508e+00 -2.554371579829365402e+01
2.431215607803901835e-01 -1.761470425449071442e+01 -7.801498541682518884e+00 -2.541620279617323064e+01
2.441220610305152305e-01 -1.752663307790640346e+01 -7.762492087429299303e+00 -2.528912516533570454e+01
2.451225612806403054e-01 -1.743886060504478763e+01 -7.723617928139614897e+00 -2.516247853318440164e+01
2.461230615307653524e-01 -1.735138384347972718e+01 -7.684874738477092571e+00 -2.503625858195681886e+01
2.471235617808904272e-01 -1.726419983813652692e+01 -7.646261209648207213e+00 -2.491046104778472881e+01
2.481240620310155021e-01 -1.717730567065399683e+01 -7.607776049119732598e+00 -2.478508171977372498e+01
2.491245622811405491e-01 -1.709069845875988136e+01 -7.569417980342116437e+00 -2.466011643910199780e+01
2.501250625312655962e-01 -1.700437535565890812e+01 -7.531185742478458955e+00 -2.453556109813737152e+01
2.511255627813906988e-01 -1.691833354943358003e+01 -7.493078090139103864e+00 -2.441141163957268390e+01
2.521260630315157458e-01 -1.683257026245706811e+01 -7.455093793121648105e+00 -2.428766405557871622e+01
2.531265632816407929e-01 -1.674708275081806264e+01 -7.417231636156187413e+00 -2.416431438697424738e+01
2.541270635317658400e-01 -1.666186830375740868e+01 -7.379490418655786144e+00 -2.404135872241319305e+01
2.551275637818909425e-01 -1.657692424311591139e+01 -7.341868954471949316e+00 -2.391879319758786338e+01
2.561280640320159896e-01 -1.649224792279336782e+01 -7.304366071654999182e+00 -2.379661399444837144e+01
2.571285642821410367e-01 -1.640783672821838479e+01 -7.266980612219284374e+00 -2.367481734043767361e+01
2.581290645322661392e-01 -1.632368807582881587e+01 -7.229711431913041331e+00 -2.355339950774185809e+01
2.591295647823911863e-01 -1.623979941256238746e+01 -7.192557399992811185e+00 -2.343235681255519509e+01
2.601300650325162334e-01 -1.615616821535756031e+01 -7.155517399002373935e+00 -2.331168561435993425e+01
2.611305652826412804e-01 -1.607279199066415032e+01 -7.118590324555989390e+00 -2.319138231522013882e+01
2.621310655327663830e-01 -1.598966827396350254e+01 -7.081775085125896929e+00 -2.307144335908939681e+01
2.631315657828914301e-01 -1.590679462929821142e+01 -7.045070601834026114e+00 -2.295186523113223842e+01
2.641320660330164771e-01 -1.582416864881080087e+01 -7.008475808247677463e+00 -2.283264445705847834e+01
2.651325662831415242e-01 -1.574178795229148342e+01 -6.971989650179236442e+00 -2.271377760247072075e+01
2.661330665332666268e-01 -1.565965018673466069e+01 -6.935611085489725269e+00 -2.259526127222439129e+01
2.671335667833916738e-01 -1.557775302590386168e+01 -6.899339083896141922e+00 -2.247709210980000449e+01
2.681340670335167209e-01 -1.549609416990518262e+01 -6.863172626782517050e+00 -2.235926679668769879e+01
2.691345672836418235e-01 -1.541467134476866185e+01 -6.827110707014532487e+00 -2.224178205178320056e+01
2.701350675337668705e-01 -1.533348230203790408e+01 -6.791152328757729784e+00 -2.212463463079563297e+01
2.711355677838919176e-01 -1.525252481836716001e+01 -6.755296507299102693e+00 -2.200782132566626714e+01
2.721360680340169647e-01 -1.517179669512635343e+01 -6.719542268872116253e+00 -2.189133896399846790e+01
2.731365682841420672e-01 -1.509129575801325096e+01 -6.683888650484979266e+00 -2.177518440849823023e+01
