0.000000000000000000e+00 -1.062064741814171098e+00 0.000000000000000000e+00 4.703852199121258959e-01 -0.000000000000000000e+00
1.000500250125062459e-03 -1.043606649398657105e+00 2.725252437071989386e-01 4.622101873381238568e-01 -1.207005954023527561e-01
2.001000500250124919e-03 -9.904440284192331800e-01 5.361251568233732501e-01 4.386646254001617118e-01 -2.374481892337502176e-01
3.001500750375187161e-03 -9.082012525263327696e-01 7.842154793428840476e-01 4.022395519545597375e-01 -3.473266329123079754e-01
4.002001000500249837e-03 -8.037826259193953105e-01 1.013428968727285273e+00 3.559928621759996248e-01 -4.488445850352042465e-01
5.002501250625312514e-03 -6.836194687331510478e-01 1.223066035250017558e+00 3.027729680461588302e-01 -5.416921994561358922e-01
6.003001500750374322e-03 -5.528824312421296572e-01 1.414048052265855615e+00 2.448699347284084282e-01 -6.262775496107828577e-01
7.003501750875436999e-03 -4.154039802211889620e-01 1.588040438556451273e+00 1.839811500143984646e-01 -7.033382443745842538e-01
8.004002001000499675e-03 -2.739038870623878297e-01 1.746914139481529071e+00 1.213111923201104919e-01 -7.737029197146604309e-01
9.004502251125562351e-03 -1.302702086357561129e-01 1.892474307509376619e+00 5.769627624814824968e-02 -8.381710721281083742e-01
1.000500250125062503e-02 1.420034534673914745e-02 2.026348503579705973e+00 -6.289289443263299320e-03 -8.974635433681704688e-01
1.100550275137568770e-02 1.586222894770669967e-01 2.149956743047275243e+00 -7.025332598009374763e-02 -9.522092538844478815e-01
1.200600300150074864e-02 3.023939250681538238e-01 2.264518739434835393e+00 -1.339293428574831746e-01 -1.002948411058882661e+00
1.300650325162581132e-02 4.451093747573945936e-01 2.371075476354813638e+00 -1.971375782351691974e-01 -1.050142063343775467e+00
1.400700350175087400e-02 5.864983649403603394e-01 2.470514309804730413e+00 -2.597583287618866477e-01 -1.094183217991510082e+00
1.500750375187593667e-02 7.263849915528505230e-01 2.563592942552734844e+00 -3.217136870665828208e-01 -1.135407459236447814e+00
1.600800400200099935e-02 8.646593497326364730e-01 2.650960562488518413e+00 -3.829549766225325835e-01 -1.174102310405778171e+00
1.700850425212606029e-02 1.001257877547389707e+00 2.733175777834675468e+00 -4.434540460446657062e-01 -1.210515177369675177e+00
1.800900450225112470e-02 1.136149629823126617e+00 2.810721542986716504e+00 -5.031971898102427510e-01 -1.244859959150105500e+00
1.900950475237618564e-02 1.269326617084605369e+00 2.884017464956547094e+00 -5.621808694051593225e-01 -1.277322498406938456e+00
2.001000500250125005e-02 1.400796951553025416e+00 2.953429911849018374e+00 -6.204086777073286596e-01 -1.308065058451236551e+00
2.101050525262631100e-02 1.530579958885857739e+00 3.019280318212212766e+00 -6.778891739912293879e-01 -1.337230001659447831e+00
2.201100550275137541e-02 1.658702661034353820e+00 3.081852014932110695e+00 -7.346343261962737792e-01 -1.364942814412829053e+00
2.301150575287643635e-02 1.785197242739970713e+00 3.141395868644135003e+00 -7.906583888458367237e-01 -1.391314604775536035e+00
2.401200600300149729e-02 1.910099216565775082e+00 3.198134953321569718e+00 -8.459770903452876745e-01 -1.416444171526823448e+00
2.501250625312656170e-02 2.033446092620400769e+00 3.252268437347113128e+00 -9.006070438068072281e-01 -1.440419725733122602e+00
2.601300650325162264e-02 2.155276414173824318e+00 3.303974832265890171e+00 -9.545653199265684563e-01 -1.463320329610798165e+00
2.701350675337668705e-02 2.275629061211770221e+00 3.353414720908006519e+00 -1.007869138531118258e+00 -1.485217104803267629e+00
2.801400700350174799e-02 2.394542749146911564e+00 3.400733058262100705e+00 -1.060535646558103062e+00 -1.506174251430846933e+00
2.901450725362681241e-02 2.512055672501866788e+00 3.446061121339376587e+00 -1.112581760244559348e+00 -1.526249911679556925e+00
3.001500750375187335e-02 2.628205255401887985e+00 3.489518168763665606e+00 -1.164024054620891757e+00 -1.545496904828476126e+00
3.101550775387693776e-02 2.743027980673135691e+00 3.531212859218904043e+00 -1.214878687819021197e+00 -1.563963355475782135e+00
3.201600800400199870e-02 2.856559277873973013e+00 3.571244469118819875e+00 -1.265161351481787655e+00 -1.581693232840925667e+00
3.301650825412705964e-02 2.968833455024961765e+00 3.609703942127570730e+00 -1.314887240526376067e+00 -1.598726815594105233e+00
3.401700850425212058e-02 3.079883659642816074e+00 3.646674796262288076e+00 -1.364071035886372796e+00 -1.615101093609202954e+00
3.501750875437718846e-02 3.189741870280241809e+00 3.682233913852047458e+00 -1.412726900764786908e+00 -1.630850117834193869e+00
3.601800900450224940e-02 3.298438896077784843e+00 3.716452227082482906e+00 -1.460868480435564720e+00 -1.646005303916754370e+00
3.701850925462731035e-02 3.406004395576609056e+00 3.749395319618491484e+00 -1.508508910575713013e+00 -1.660595698661114561e+00
3.801900950475237129e-02 3.512466901679089926e+00 3.781123953646279290e+00 -1.555660828320265532e+00 -1.674648213453366230e+00
3.901950975487743917e-02 3.617853853064615155e+00 3.811694533857476141e+00 -1.602336386176250294e+00 -1.688187829758603709e+00
4.002001000500250011e-02 3.722191629830899018e+00 3.841159517113087229e+00 -1.648547267808114336e+00 -1.701237780559835766e+00
4.102051025512756105e-02 3.825505591439786635e+00 3.869567775096897311e+00 -1.694304704843805132e+00 -1.713819710976063337e+00
4.202101050525262199e-02 3.927820116192783928e+00 3.896964916345674101e+00 -1.739619494358363827e+00 -1.725953820888473933e+00
4.302151075537768293e-02 4.029158641138360863e+00 3.923393572912199811e+00 -1.784502016548744630e+00 -1.737658991902617744e+00
4.402201100550275081e-02 4.129543701915997289e+00 3.948893656235257676e+00 -1.828962252380622822e+00 -1.748952900672439803e+00
4.502251125562781175e-02 4.228996972035088397e+00 3.973502586078918597e+00 -1.873009800984900108e+00 -1.759852120296791611e+00
4.602301150575287270e-02 4.327539300831164226e+00 3.997255495760346999e+00 -1.916653896468398566e+00 -1.770372211214192637e+00
4.702351175587793364e-02 4.425190751648777621e+00 4.020185416952014812e+00 -1.959903424824945839e+00 -1.780527803051170865e+00
4.802401200600299458e-02 4.521970636302052426e+00 4.042323445605749299e+00 -2.002766939197844653e+00 -1.790332668109510195e+00
4.902451225612806246e-02 4.617897549835408455e+00 4.063698892136754282e+00 -2.045252675275292642e+00 -1.799799787882294888e+00
5.002501250625312340e-02 4.712989405792423092e+00 4.084339417698688912e+00 -2.087368566910850376e+00 -1.808941413409726140e+00
5.102551275637818434e-02 4.807263464866249336e+00 4.104271156598365167e+00 -2.129122258812628399e+00 -1.817769119496211783e+00
5.202601300650324528e-02 4.900736366326056803e+00 4.123518828361065758e+00 -2.170521120461958553e+00 -1.826293854343759016e+00
5.302651325662831316e-02 4.993424156721960827e+00 4.142105839412973722e+00 -2.211572258826718151e+00 -1.834525984586804936e+00
5.402701350675337411e-02 5.085342317259830658e+00 4.160054375765017909e+00 -2.252282530485551604e+00 -1.842475336341609760e+00
5.502751375687843505e-02 5.176505788768260174e+00 4.177385487427375033e+00 -2.292658552685663764e+00 -1.850151232593182815e+00
5.602801400700349599e-02 5.266928998296122266e+00 4.194119166149156364e+00 -2.332706715122794705e+00 -1.857562527625949311e+00
5.702851425712855693e-02 5.356625880256441263e+00 4.210274415844059703e+00 -2.372433189305777734e+00 -1.864717638215057205e+00
5.802901450725362481e-02 5.445609900130533809e+00 4.225869317869967112e+00 -2.411843939055027697e+00 -1.871624572538509224e+00
5.902951475737868575e-02 5.533894075549347313e+00 4.240921090726247122e+00 -2.450944729839404701e+00 -1.878290956616917251e+00
6.003001500750374669e-02 5.621490992735695080e+00 4.255446144389759766e+00 -2.489741136058427617e+00 -1.884724058378751899e+00
6.103051525762880763e-02 5.708412831660758968e+00 4.269460131969216476e+00 -2.528238552184013610e+00 -1.890930810537898132e+00
6.203101550775387552e-02 5.794671379499910735e+00 4.282977995608404420e+00 -2.566442198720016332e+00 -1.896917830924056636e+00
6.303151575787893646e-02 5.880278047579282408e+00 4.296014009610936490e+00 -2.604357129707815854e+00 -1.902691441582559762e+00
6.403201600800399740e-02 5.965243889990675008e+00 4.308581820694946884e+00 -2.641988240970800650e+00 -1.908257686603054504e+00
6.503251625812905834e-02 6.049579616620223810e+00 4.320694484557402681e+00 -2.679340275884722455e+00 -1.913622348313724242e+00
6.603301650825411928e-02 6.133295608441627245e+00 4.332364500222002590e+00 -2.716417832151027056e+00 -1.918790962493867491e+00
6.703351675837918022e-02 6.216401931620421095e+00 4.343603841846752189e+00 -2.753225368043584975e+00 -1.923768832461375311e+00
6.803401700850424116e-02 6.298908349858731270e+00 4.354423988135846635e+00 -2.789767207876150845e+00 -1.928561042099163236e+00
6.903451725862931598e-02 6.380824337240117217e+00 4.364835949853104857e+00 -2.826047547691305173e+00 -1.933172468040790015e+00
7.003501750875437692e-02 6.462159090103311243e+00 4.374850295392108457e+00 -2.862070460519293480e+00 -1.937607790995390822e+00
7.103551775887943787e-02 6.542921537797698583e+00 4.384477174546374201e+00 -2.897839901141598951e+00 -1.941871506275413495e+00
7.203601800900449881e-02 6.623120353585509434e+00 4.393726340773637773e+00 -2.933359710919487107e+00 -1.945967933657405169e+00
7.303651825912955975e-02 6.702763964830253940e+00 4.402607171964434407e+00 -2.968633622306435349e+00 -1.949901226580348368e+00
7.403701850925462069e-02 6.781860561959795142e+00 4.411128689778315071e+00 -3.003665262817847736e+00 -1.953675380709615661e+00
7.503751875937968163e-02 6.860418108813783888e+00 4.419299577935476009e+00 -3.038458159613904197e+00 -1.957294242038274845e+00
7.603801900950474257e-02 6.938444350291835150e+00 4.427128199106429740e+00 -3.073015742886913149e+00 -1.960761514367471925e+00
7.703851925962980352e-02 7.015946821053626437e+00 4.434622610898775186e+00 -3.107341349714558554e+00 -1.964080766386922861e+00
7.803901950975487833e-02 7.092932853366200163e+00 4.441790580806784128e+00 -3.141438227535447769e+00 -1.967255438296040992e+00
7.903951975987993928e-02 7.169409584708296812e+00 4.448639600259893356e+00 -3.175309537517045033e+00 -1.970288848025969264e+00
8.004002001000500022e-02 7.245383964848445046e+00 4.455176897807746172e+00 -3.208958357690537166e+00 -1.973184197079196789e+00
8.104052026013006116e-02 7.320862762742589069e+00 4.461409451533393522e+00 -3.242387686005771208e+00 -1.975944576027325095e+00
8.204102051025512210e-02 7.395852573339266378e+00 4.467344000752232702e+00 -3.275600443345245694e+00 -1.978572969692492745e+00
8.304152076038018304e-02 7.470359822413365158e+00 4.472987056902269387e+00 -3.308599475664972367e+00 -1.981072261970642678e+00
8.404202101050524398e-02 7.544390775845259967e+00 4.478344914164877899e+00 -3.341387558104168320e+00 -1.983445240535419485e+00
8.504252126063030492e-02 7.617951539916430370e+00 4.483423658842704107e+00 -3.373967395116190815e+00 -1.985694600991615655e+00
8.604302151075536587e-02 7.691048073338021318e+00 4.488229179064311403e+00 -3.406341625795947792e+00 -1.987822951173329855e+00
8.704352176088044069e-02 7.763686186975735204e+00 4.492767173112498291e+00 -3.438512823758055781e+00 -1.989832814832555030e+00
8.804402201100550163e-02 7.835871551426902393e+00 4.497043157847334882e+00 -3.470483500492695050e+00 -1.991726635369710952e+00
8.904452226113056257e-02 7.907609701254527224e+00 4.501062476461233253e+00 -3.502256107240863336e+00 -1.993506779268345630e+00
9.004502251125562351e-02 7.978906039555906382e+00 4.504830305853796624e+00 -3.533833037017796830e+00 -1.995175539361430550e+00
9.104552276138068445e-02 8.049765842268785221e+00 4.508351663611941618e+00 -3.565216626520158361e+00 -1.996735137922837522e+00
9.204602301150574539e-02 8.120194262461435386e+00 4.511631414632171655e+00 -3.596409158026095287e+00 -1.998187729600321205e+00
9.304652326163080633e-02 8.190196334225698038e+00 4.514674277387932477e+00 -3.627412861119459375e+00 -1.999535404191312926e+00
9.404702351175586728e-02 8.259776976949787297e+00 4.517484829898149812e+00 -3.658229914582217912e+00 -2.000780189286367250e+00
9.504752376188092822e-02 8.328940997113367217e+00 4.520067515302254257e+00 -3.688862447189486193e+00 -2.001924052738324189e+00
9.604802401200598916e-02 8.397693095510497585e+00 4.522426647368460451e+00 -3.719312540908549902e+00 -2.002968905101909058e+00
9.704852426213106398e-02 8.466037867042729204e+00 4.524566415450988366e+00 -3.749582230807225525e+00 -2.003916601829268007e+00
9.804902451225612492e-02 8.533979805677329722e+00 4.526490889403326889e+00 -3.779673507249848186e+00 -2.004768945446042228e+00
9.904952476238118586e-02 8.601523307283285291e+00 4.528204024176976539e+00 -3.809588317153320691e+00 -2.005527687588131602e+00
1.000500250125062468e-01 8.668672672616757779e+00 4.529709664208479758e+00 -3.839328565309371832e+00 -2.006194530944703125e+00
1.010505252626313077e-01 8.735432110322403076e+00 4.531011547599510081e+00 -3.868896115713822415e+00 -2.006771131109532647e+00
1.020510255127563687e-01 8.801805739118817584e+00 4.532113310086534952e+00 -3.898292792534518547e+00 -2.007259098339162051e+00
1.030515257628814296e-01 8.867797591628759690e+00 4.533018488855642403e+00 -3.927520381807724448e+00 -2.007659999242471738e+00
1.040520260130064906e-01 8.933411615851921894e+00 4.533730526139983397e+00 -3.956580632090406002e+00 -2.007975358373975894e+00
1.050525262631315515e-01 8.998651677906293500e+00 4.534252772678709853e+00 -3.985475255674374218e+00 -2.008206659765779722e+00
1.060530265132566263e-01 9.063521564870084646e+00 4.534588491014763356e+00 -4.014205929844967713e+00 -2.008355348388154216e+00
1.070535267633816873e-01 9.128024986498440185e+00 4.534740858635247562e+00 -4.042774297641370751e+00 -2.008422831540402242e+00
1.080540270135067482e-01 9.192165577717601010e+00 4.534712970979242641e+00 -4.071181968961277597e+00 -2.008410480183007163e+00
1.090545272636318092e-01 9.255946900697509250e+00 4.534507844309326963e+00 -4.099430521478841349e+00 -2.008319630209423501e+00
1.100550275137568701e-01 9.319372446896808881e+00 4.534128418457519238e+00 -4.127521501550398320e+00 -2.008151583662244111e+00
1.110555277638819310e-01 9.382445639024881601e+00 4.533577559451985373e+00 -4.155456425083443150e+00 -2.007907609896561585e+00
1.120560280140069920e-01 9.445169831867417543e+00 4.532858062044446079e+00 -4.183236777902282100e+00 -2.007588946699350174e+00
1.130565282641320529e-01 9.507548317599754384e+00 4.531972652076902364e+00 -4.210864018101283968e+00 -2.007196801337680636e+00
1.140570285142571139e-01 9.569584323184715302e+00 4.530923988833269966e+00 -4.238339574892393991e+00 -2.006732351600250208e+00
1.150575287643821887e-01 9.631281014584487821e+00 4.529714667221312219e+00 -4.265664850470567870e+00 -2.006196746763757144e+00
1.160580290145072496e-01 9.692641497858799582e+00 4.528347219894309106e+00 -4.292841220500136501e+00 -2.005591108532577049e+00
1.170585292646323106e-01 9.753668820755629909e+00 4.526824119279986292e+00 -4.319870034819346394e+00 -2.004916531937375623e+00
1.180590295147573715e-01 9.814365974247680313e+00 4.525147779526466962e+00 -4.346752618120838463e+00 -2.004174086196958804e+00
1.190595297648824324e-01 9.874735894016689386e+00 4.523320558369438693e+00 -4.373490270609063479e+00 -2.003364815545238820e+00
1.200600300150074934e-01 9.934781461887812526e+00 4.521344758924240814e+00 -4.400084268635549911e+00 -2.002489740024942400e+00
